time,Temperature_celcius,Rain_mm_per_h,Snow_mm_per_h,Air density_kg_per_m3,Ground_level_solar_irradiance_W_per_m2,Cloud_cover_fraction,wind_speed_m_per_s,electricity_kW
14/05/2019 16:00,12.058,0,0,1.254,263.673,0.272,4.467,1.852
14/05/2019 17:00,11.321,0,0,1.255,154.906,0.211,4.406,0.523
14/05/2019 18:00,9.634,0,0,1.258,42.827,0.26,4.45,0.106
14/05/2019 19:00,8.327,0,0,1.261,0.164,0.444,4.809,0
15/05/2019 03:00,5.523,0,0,1.273,22.469,0.536,5.262,0.002
15/05/2019 04:00,7.017,0,0,1.273,122.164,0.628,5.127,0.352
15/05/2019 05:00,8.239,0,0,1.272,259.714,0.655,4.734,1.681
15/05/2019 06:00,10.136,0,0,1.264,413.26,0.775,4.491,3.548
15/05/2019 07:00,11.598,0,0,1.257,559.514,0.755,4.658,5.32
15/05/2019 08:00,12.492,0,0,1.253,684.039,0.64,5.081,6.733
15/05/2019 09:00,13.026,0,0,1.251,768.213,0.423,5.364,7.631
15/05/2019 10:00,13.412,0,0,1.248,824.771,0.208,5.566,8.182
15/05/2019 11:00,13.659,0,0,1.246,797.458,0.196,5.713,7.922
15/05/2019 12:00,13.872,0,0,1.244,764.15,0.132,5.738,7.554
15/05/2019 13:00,13.948,0,0,1.242,690.972,0.117,5.772,6.749
15/05/2019 14:00,13.853,0,0,1.241,569.554,0.147,5.743,5.374
15/05/2019 15:00,13.584,0,0,1.241,442.365,0.16,5.656,3.812
15/05/2019 16:00,13.054,0,0,1.242,299.57,0.23,5.316,2.035
15/05/2019 17:00,11.97,0,0,1.246,157.53,0.187,4.609,0.511
15/05/2019 18:00,10.116,0,0,1.252,45.134,0.122,4.21,0.114
15/05/2019 19:00,8.622,0,0,1.257,0.267,0.155,4.211,0
16/05/2019 03:00,5.689,0,0,1.274,19.479,0.616,7.634,0.005
16/05/2019 04:00,6.345,0,0,1.273,87.523,0.633,7.571,0.432
16/05/2019 05:00,7.448,0,0,1.269,188.671,0.715,7.349,1.341
16/05/2019 06:00,9.357,0.001,0,1.26,341.502,0.794,7.854,2.898
16/05/2019 07:00,11.468,0.002,0,1.249,466.737,0.954,8.452,4.327
16/05/2019 08:00,13.159,0.002,0,1.239,536.948,0.968,9.225,5.118
16/05/2019 09:00,14.349,0.001,0,1.232,637.831,0.963,9.727,6.198
16/05/2019 10:00,15.297,0,0,1.227,759.537,0.953,10.062,7.432
16/05/2019 11:00,15.869,0,0,1.223,775.26,0.95,10.201,7.569
16/05/2019 12:00,16.153,0,0,1.221,742.972,0.921,10.176,7.217
16/05/2019 13:00,16.163,0,0,1.22,673.897,0.811,10.22,6.464
16/05/2019 14:00,15.874,0,0,1.221,557.191,0.755,10.282,5.161
16/05/2019 15:00,15.319,0,0,1.222,421.657,0.728,10.098,3.577
16/05/2019 16:00,14.546,0,0,1.225,281.178,0.695,9.603,1.939
16/05/2019 17:00,13.571,0,0,1.228,143.701,0.722,9.073,0.617
16/05/2019 18:00,12.433,0.004,0,1.232,36.286,0.846,8.903,0.104
16/05/2019 19:00,11.491,0.013,0,1.236,0.347,0.925,8.817,0
17/05/2019 03:00,9.154,0.186,0,1.246,5.673,0.994,8.195,0
17/05/2019 04:00,9.218,0.222,0,1.246,29.631,0.995,8.233,0.092
17/05/2019 05:00,9.511,0.314,0,1.245,62.786,0.992,8.365,0.362
17/05/2019 06:00,9.989,0.439,0,1.242,91.808,0.99,8.484,0.616
17/05/2019 07:00,10.505,0.967,0,1.24,143.11,0.992,8.6,1.078
17/05/2019 08:00,10.972,1.501,0,1.237,177.323,0.994,8.597,1.388
17/05/2019 09:00,11.316,1.217,0,1.235,208.51,0.991,8.745,1.671
17/05/2019 10:00,11.651,0.96,0,1.233,253.882,0.989,8.822,2.081
17/05/2019 11:00,11.731,1.181,0,1.232,227.702,0.987,8.758,1.841
17/05/2019 12:00,11.56,1.073,0,1.233,182.083,0.987,8.619,1.427
17/05/2019 13:00,11.185,0.688,0,1.234,147.157,0.987,8.438,1.112
17/05/2019 14:00,10.768,0.435,0,1.236,134.287,0.981,8.173,0.996
17/05/2019 15:00,10.489,0.306,0,1.238,117.387,0.974,8.025,0.843
17/05/2019 16:00,10.275,0.2,0,1.238,86.394,0.967,7.746,0.563
17/05/2019 17:00,10.077,0.138,0,1.238,49.969,0.949,7.475,0.248
17/05/2019 18:00,9.796,0.112,0,1.239,18.63,0.93,7.149,0.014
17/05/2019 19:00,9.464,0.091,0,1.24,0.247,0.89,6.96,0
18/05/2019 03:00,8.372,0.021,0,1.242,24.269,0.232,5.339,0.027
18/05/2019 04:00,9.472,0.026,0,1.241,117.288,0.2,5.544,0.439
18/05/2019 05:00,10.619,0.021,0,1.237,253.04,0.095,5.209,1.652
18/05/2019 06:00,12.042,0.005,0,1.23,409.206,0.1,5.254,3.443
18/05/2019 07:00,13.389,0.001,0,1.224,547.34,0.147,5.477,5.093
18/05/2019 08:00,14.662,0.001,0,1.217,662.368,0.179,5.862,6.381
18/05/2019 09:00,15.476,0.002,0,1.213,743.436,0.194,6.177,7.231
18/05/2019 10:00,16.027,0.003,0,1.21,793.209,0.169,6.427,7.716
18/05/2019 11:00,16.332,0.004,0,1.209,801.539,0.175,6.636,7.778
18/05/2019 12:00,16.491,0.002,0,1.207,752.508,0.203,6.624,7.273
18/05/2019 13:00,16.545,0.001,0,1.206,672.261,0.218,6.384,6.412
18/05/2019 14:00,16.45,0,0,1.205,564.009,0.222,6.144,5.19
18/05/2019 15:00,16.158,0,0,1.205,435.471,0.211,6.136,3.665
18/05/2019 16:00,15.564,0,0,1.207,296.522,0.17,6.308,2.003
18/05/2019 17:00,14.572,0.001,0,1.211,161.333,0.117,6.245,0.587
18/05/2019 18:00,13.128,0.001,0,1.217,49.468,0.054,5.959,0.147
18/05/2019 19:00,11.668,0.005,0,1.223,0.8,0.026,5.78,0
19/05/2019 02:00,9.926,0.013,0,1.232,0.001,0.072,6.477,0
19/05/2019 03:00,10.173,0.023,0,1.232,28.698,0.176,6.574,0.04
19/05/2019 04:00,10.979,0.03,0,1.231,130.74,0.578,6.408,0.408
19/05/2019 05:00,12.171,0.03,0,1.225,262.85,0.776,6.035,1.685
19/05/2019 06:00,13.34,0.028,0,1.22,407.615,0.811,5.972,3.397
19/05/2019 07:00,14.678,0.025,0,1.213,543.15,0.809,6.422,5.004
19/05/2019 08:00,15.663,0.021,0,1.208,651.385,0.933,6.729,6.219
19/05/2019 09:00,16.349,0.016,0,1.205,680.474,0.949,6.807,6.556
19/05/2019 10:00,16.798,0.012,0,1.203,718.268,0.915,6.726,6.932
19/05/2019 11:00,17.264,0.005,0,1.2,750.823,0.55,6.545,7.238
19/05/2019 12:00,17.689,0.002,0,1.198,767.322,0.115,6.391,7.347
19/05/2019 13:00,17.926,0.003,0,1.195,691.597,0.05,6.329,6.538
19/05/2019 14:00,17.977,0.005,0,1.194,581.323,0.052,6.294,5.303
19/05/2019 15:00,17.782,0.012,0,1.193,457.236,0.066,6.309,3.813
19/05/2019 16:00,17.155,0.024,0,1.195,306.581,0.112,6.274,2.041
19/05/2019 17:00,16.089,0.038,0,1.2,162.049,0.376,5.95,0.608
19/05/2019 18:00,14.653,0.064,0,1.206,44.468,0.635,5.629,0.141
19/05/2019 19:00,13.523,0.077,0,1.211,0.916,0.836,5.721,0
20/05/2019 02:00,11.105,0.011,0,1.221,0.002,0.367,4.213,0
20/05/2019 03:00,11.222,0.016,0,1.222,24.756,0.349,4.12,0.037
20/05/2019 04:00,11.881,0.02,0,1.222,109.129,0.357,4.08,0.511
20/05/2019 05:00,12.508,0.019,0,1.22,225.211,0.351,3.762,1.542
20/05/2019 06:00,13.663,0.015,0,1.215,357.109,0.373,3.691,2.945
20/05/2019 07:00,15.587,0.01,0,1.206,501.22,0.551,3.798,4.521
20/05/2019 08:00,16.885,0.003,0,1.201,594.061,0.828,3.789,5.536
20/05/2019 09:00,17.67,0.002,0,1.197,615.242,0.789,3.753,5.763
20/05/2019 10:00,18.542,0.003,0,1.194,764.309,0.709,3.716,7.25
20/05/2019 11:00,19.227,0.004,0,1.19,790.074,0.774,3.693,7.48
20/05/2019 12:00,19.716,0.004,0,1.188,756.062,0.775,3.736,7.112
20/05/2019 13:00,19.948,0.004,0,1.185,663.49,0.794,3.91,6.133
20/05/2019 14:00,19.683,0.006,0,1.184,458.326,0.858,4.169,3.985
20/05/2019 15:00,19.093,0.002,0,1.185,256.61,0.939,4.329,2.019
20/05/2019 16:00,18.359,0.002,0,1.186,130.367,0.966,4.218,0.898
20/05/2019 17:00,17.33,0.002,0,1.188,53.173,0.964,4.138,0.256
20/05/2019 18:00,16.237,0.002,0,1.191,16.625,0.952,4.276,0
20/05/2019 19:00,15.349,0.003,0,1.194,0.494,0.949,4.568,0
21/05/2019 02:00,13.103,0.099,0,1.209,0.006,0.928,5.478,0
21/05/2019 03:00,12.857,0.15,0,1.212,12.561,0.91,5.261,0
21/05/2019 04:00,12.922,0.109,0,1.213,51.75,0.923,4.885,0.248
21/05/2019 05:00,13.244,0.098,0,1.213,122.604,0.85,4.528,0.85
21/05/2019 06:00,13.915,0.167,0,1.211,220.178,0.782,4.367,1.736
21/05/2019 07:00,14.793,0.237,0,1.207,266.956,0.752,4.315,2.182
21/05/2019 08:00,15.825,0.167,0,1.202,333.908,0.696,4.11,2.802
21/05/2019 09:00,16.846,0.127,0,1.198,466.832,0.623,3.83,4.073
21/05/2019 10:00,17.805,0.154,0,1.194,549.526,0.631,3.736,4.882
21/05/2019 11:00,18.292,0.202,0,1.192,487.983,0.631,3.614,4.241
21/05/2019 12:00,18.423,0.216,0,1.192,451.189,0.586,3.48,3.875
21/05/2019 13:00,18.35,0.217,0,1.192,419.75,0.58,3.47,3.579
21/05/2019 14:00,18.046,0.19,0,1.193,364.845,0.616,3.644,3.053
21/05/2019 15:00,17.523,0.14,0,1.194,284.722,0.588,3.875,2.277
21/05/2019 16:00,16.842,0.081,0,1.197,211.284,0.5,4.11,1.538
21/05/2019 17:00,15.925,0.046,0,1.201,129.158,0.372,4.222,0.729
21/05/2019 18:00,14.612,0.016,0,1.207,47.661,0.271,4.052,0.181
21/05/2019 19:00,12.998,0.013,0,1.213,1.493,0.314,3.879,0
22/05/2019 02:00,10.713,0.01,0,1.226,0.025,0.822,3.24,0
22/05/2019 03:00,10.895,0.01,0,1.226,25.184,0.808,3.018,0.042
22/05/2019 04:00,11.637,0.01,0,1.226,105.145,0.695,2.73,0.513
22/05/2019 05:00,12.555,0.009,0,1.224,240.062,0.423,2.178,1.616
22/05/2019 06:00,14.146,0.008,0,1.218,384.173,0.262,2.404,3.155
22/05/2019 07:00,15.276,0.007,0,1.213,521.442,0.214,2.98,4.714
22/05/2019 08:00,16.164,0.005,0,1.209,644.37,0.151,3.576,6.06
22/05/2019 09:00,16.72,0.007,0,1.206,724.998,0.132,4.124,6.905
22/05/2019 10:00,17.047,0.009,0,1.204,764.821,0.126,4.725,7.302
22/05/2019 11:00,17.197,0.014,0,1.203,775.55,0.208,5.477,7.39
22/05/2019 12:00,17.017,0.018,0,1.204,706.115,0.543,6.283,6.688
22/05/2019 13:00,16.501,0.014,0,1.206,597.92,0.74,7.12,5.548
22/05/2019 14:00,15.486,0.017,0,1.212,462.096,0.825,7.942,4.094
22/05/2019 15:00,14.165,0.02,0,1.22,290.87,0.867,8.702,2.372
22/05/2019 16:00,13.156,0.015,0,1.225,166.914,0.888,9.045,1.219
22/05/2019 17:00,12.588,0.011,0,1.228,86.036,0.896,8.938,0.501
22/05/2019 18:00,12.117,0.007,0,1.23,29.097,0.867,8.647,0.078
22/05/2019 19:00,11.665,0.005,0,1.232,1.363,0.769,8.667,0
23/05/2019 02:00,8.979,0,0,1.244,0.07,0.926,6.941,0
23/05/2019 03:00,8.995,0.001,0,1.245,34.881,0.936,6.663,0.077
23/05/2019 04:00,9.862,0.001,0,1.245,132.732,0.943,6.529,0.475
23/05/2019 05:00,10.698,0,0,1.243,267.215,0.941,6.615,1.73
23/05/2019 06:00,11.603,0,0,1.24,414.536,0.941,6.435,3.445
23/05/2019 07:00,12.522,0,0,1.237,556.41,0.941,6.309,5.123
23/05/2019 08:00,13.377,0,0,1.234,673.901,0.941,6.246,6.445
23/05/2019 09:00,14.167,0,0,1.23,754.06,0.94,6.164,7.289
23/05/2019 10:00,14.929,0,0,1.226,804.21,0.943,6.116,7.773
23/05/2019 11:00,15.622,0,0,1.221,839.005,0.944,6.102,8.059
23/05/2019 12:00,16.103,0,0,1.218,808.178,0.877,6.059,7.716
23/05/2019 13:00,16.367,0,0,1.215,727.247,0.737,6.029,6.854
23/05/2019 14:00,16.426,0,0,1.213,582.427,0.92,5.981,5.286
23/05/2019 15:00,16.19,0.001,0,1.212,352.126,0.952,5.856,2.891
23/05/2019 16:00,15.782,0,0,1.212,207.955,0.961,5.476,1.494
23/05/2019 17:00,15.078,0,0,1.213,118.935,0.968,5.13,0.662
23/05/2019 18:00,13.945,0,0,1.215,38.608,0.958,5.158,0.13
23/05/2019 19:00,12.819,0,0,1.218,2.083,0.892,5.492,0
24/05/2019 02:00,10.909,0.005,0,1.231,0.125,0.46,7.704,0
24/05/2019 03:00,10.687,0.005,0,1.233,37.158,0.444,7.117,0.091
24/05/2019 04:00,11.272,0.002,0,1.233,145.566,0.309,6.685,0.474
24/05/2019 05:00,12.121,0,0,1.23,290.643,0.088,6.453,1.838
24/05/2019 06:00,13.115,0,0,1.226,439.242,0.155,6.503,3.615
24/05/2019 07:00,14.04,0.001,0,1.222,564.353,0.235,6.701,5.135
24/05/2019 08:00,14.834,0.002,0,1.218,679.305,0.295,7.107,6.417
24/05/2019 09:00,15.458,0.004,0,1.215,766.608,0.156,7.715,7.321
24/05/2019 10:00,15.95,0.01,0,1.212,803.458,0.282,8.419,7.675
24/05/2019 11:00,16.211,0.034,0,1.209,723.796,0.534,9.172,6.856
24/05/2019 12:00,16.042,0.053,0,1.208,479.67,0.616,9.6,4.273
24/05/2019 13:00,15.854,0.038,0,1.207,414.33,0.615,9.455,3.594
24/05/2019 14:00,15.603,0.028,0,1.207,337.036,0.712,9.222,2.831
24/05/2019 15:00,14.935,0.021,0,1.21,209.114,0.794,8.987,1.635
24/05/2019 16:00,13.987,0.013,0,1.215,137.676,0.593,8.799,0.977
24/05/2019 17:00,13.108,0.008,0,1.22,124.166,0.637,8.005,0.726
24/05/2019 18:00,12.361,0.003,0,1.223,35.196,0.667,7.067,0.116
24/05/2019 19:00,11.726,0.003,0,1.225,1.471,0.665,6.807,0
25/05/2019 02:00,8.654,0.002,0,1.238,0.208,0.938,6.567,0
25/05/2019 03:00,9.153,0.003,0,1.238,32.702,0.946,6.678,0.082
25/05/2019 04:00,10.003,0.003,0,1.238,101.371,0.863,7.041,0.515
25/05/2019 05:00,10.706,0.001,0,1.236,213.324,0.666,7.074,1.481
25/05/2019 06:00,11.688,0,0,1.233,403.24,0.298,6.891,3.332
25/05/2019 07:00,12.841,0,0,1.229,586.239,0.165,6.724,5.362
25/05/2019 08:00,13.833,0,0,1.224,690.848,0.083,6.61,6.557
25/05/2019 09:00,14.504,0,0,1.221,754.344,0.067,6.575,7.242
25/05/2019 10:00,14.997,0,0,1.219,794.067,0.063,6.592,7.634
25/05/2019 11:00,15.391,0,0,1.217,805.597,0.096,6.662,7.724
25/05/2019 12:00,15.644,0,0,1.215,771.324,0.078,6.75,7.355
25/05/2019 13:00,15.768,0,0,1.213,691.99,0.313,6.86,6.5
25/05/2019 14:00,15.662,0,0,1.212,517.103,0.276,7.019,4.648
25/05/2019 15:00,15.463,0,0,1.212,408.258,0.443,7.261,3.377
25/05/2019 16:00,14.965,0,0,1.213,226.383,0.524,7.332,1.628
25/05/2019 17:00,14.274,0.001,0,1.215,122.704,0.619,7.306,0.696
25/05/2019 18:00,13.4,0.001,0,1.219,36.012,0.768,7.517,0.12
25/05/2019 19:00,12.422,0.002,0,1.225,1.774,0.921,7.814,0
26/05/2019 02:00,9.716,0.035,0,1.236,0.13,0.985,8.219,0
26/05/2019 03:00,9.827,0.035,0,1.235,10.689,0.989,8.186,0
26/05/2019 04:00,10.092,0.059,0,1.234,49.651,0.987,8.303,0.242
26/05/2019 05:00,10.559,0.115,0,1.232,112.571,0.984,8.88,0.782
26/05/2019 06:00,11.138,0.197,0,1.229,200.068,0.968,9.821,1.576
26/05/2019 07:00,11.792,0.288,0,1.225,298.921,0.897,10.537,2.494
26/05/2019 08:00,12.411,0.273,0,1.222,381.788,0.667,10.87,3.268
26/05/2019 09:00,12.8,0.237,0,1.22,381.522,0.714,10.845,3.247
26/05/2019 10:00,12.892,0.235,0,1.218,272.926,0.803,10.327,2.242
26/05/2019 11:00,12.899,0.185,0,1.217,196.314,0.841,9.419,1.547
26/05/2019 12:00,13.214,0.115,0,1.215,228.516,0.844,8.543,1.835
26/05/2019 13:00,13.74,0.094,0,1.213,289.835,0.943,7.776,2.384
26/05/2019 14:00,13.897,0.093,0,1.212,256.612,0.991,7.074,2.078
26/05/2019 15:00,13.381,0.214,0,1.213,114.55,0.992,6.106,0.804
26/05/2019 16:00,12.889,0.279,0,1.215,78.928,0.991,5.08,0.491
26/05/2019 17:00,12.462,0.322,0,1.216,46.615,0.989,4.448,0.219
26/05/2019 18:00,11.952,0.336,0,1.217,14.848,0.986,3.995,0
26/05/2019 19:00,11.621,0.43,0,1.217,0.986,0.956,3.909,0
27/05/2019 02:00,12.338,0.065,0,1.21,0.236,0.807,7.518,0
27/05/2019 03:00,12.345,0.06,0,1.211,24.612,0.604,8.34,0.046
27/05/2019 04:00,12.375,0.064,0,1.212,94.021,0.597,8.511,0.526
27/05/2019 05:00,12.526,0.081,0,1.213,170.997,0.53,8.542,1.23
27/05/2019 06:00,12.747,0.061,0,1.213,266.743,0.569,8.729,2.147
27/05/2019 07:00,13.032,0.056,0,1.213,341.684,0.542,8.869,2.897
27/05/2019 08:00,13.278,0.044,0,1.213,389.674,0.516,9.053,3.376
27/05/2019 09:00,13.711,0.058,0,1.213,535.254,0.317,9.347,4.842
27/05/2019 10:00,14.306,0.053,0,1.212,644.563,0.265,9.521,5.988
27/05/2019 11:00,14.847,0.028,0,1.209,665.13,0.305,9.496,6.169
27/05/2019 12:00,14.904,0.031,0,1.208,491.763,0.773,9.333,4.346
27/05/2019 13:00,14.705,0.028,0,1.209,368.798,0.792,9.126,3.14
27/05/2019 14:00,14.649,0.023,0,1.209,386.152,0.825,8.931,3.287
27/05/2019 15:00,14.428,0.008,0,1.209,270.687,0.944,8.414,2.179
27/05/2019 16:00,14.049,0.003,0,1.21,169.666,0.973,7.642,1.244
27/05/2019 17:00,13.521,0.002,0,1.211,106.13,0.961,6.963,0.648
27/05/2019 18:00,12.81,0.001,0,1.214,43.841,0.96,6.763,0.175
27/05/2019 19:00,12.038,0.001,0,1.216,2.918,0.974,6.818,0
28/05/2019 02:00,9.887,0.013,0,1.225,0.518,0.732,6.715,0
28/05/2019 03:00,10.213,0.011,0,1.227,30.629,0.849,6.591,0.079
28/05/2019 04:00,10.456,0.013,0,1.228,91.753,0.907,6.331,0.496
28/05/2019 05:00,10.679,0.011,0,1.229,196.502,0.93,6.044,1.399
28/05/2019 06:00,11.13,0.004,0,1.228,310.91,0.924,5.825,2.543
28/05/2019 07:00,11.742,0.001,0,1.227,450.075,0.899,5.703,4.016
28/05/2019 08:00,12.361,0,0,1.226,597.175,0.858,5.722,5.608
28/05/2019 09:00,12.822,0,0,1.225,686.052,0.897,5.821,6.561
28/05/2019 10:00,13.141,0,0,1.224,716.619,0.933,5.971,6.879
28/05/2019 11:00,13.41,0,0,1.223,735.173,0.898,6.189,7.059
28/05/2019 12:00,13.629,0,0,1.222,750.882,0.793,6.421,7.18
28/05/2019 13:00,13.68,0,0,1.222,698.266,0.777,6.627,6.584
28/05/2019 14:00,13.51,0,0,1.222,547.039,0.899,6.767,4.945
28/05/2019 15:00,13.119,0,0,1.222,309.954,0.973,6.758,2.542
28/05/2019 16:00,12.852,0,0,1.223,221.104,0.791,6.617,1.614
28/05/2019 17:00,12.53,0,0,1.224,185.533,0.412,6.412,0.776
28/05/2019 18:00,11.498,0,0,1.226,75.534,0.163,6.212,0.251
28/05/2019 19:00,10.16,0,0,1.229,4.834,0.218,6.499,0
29/05/2019 02:00,6.993,0,0,1.252,0.796,0.025,7.66,0
29/05/2019 03:00,7.275,0,0,1.253,53.951,0.019,7.641,0.106
29/05/2019 04:00,8.242,0,0,1.253,178.243,0.003,7.85,0.285
29/05/2019 05:00,9.212,0,0,1.252,327.738,0.001,8.191,1.975
29/05/2019 06:00,10.07,0,0,1.25,480.391,0,8.108,3.954
29/05/2019 07:00,10.859,0,0,1.248,621.37,0.001,7.896,5.702
29/05/2019 08:00,11.568,0,0,1.246,738.639,0.001,7.665,7.043
29/05/2019 09:00,12.129,0,0,1.245,823.289,0.003,7.437,7.936
29/05/2019 10:00,12.528,0,0,1.245,867.196,0.008,7.203,8.371
29/05/2019 11:00,12.808,0,0,1.244,867.793,0.013,6.96,8.368
29/05/2019 12:00,13.012,0,0,1.243,829.285,0.013,6.671,7.964
29/05/2019 13:00,13.144,0,0,1.242,751.917,0.011,6.32,7.132
29/05/2019 14:00,13.185,0,0,1.241,642.582,0.04,5.881,5.882
29/05/2019 15:00,13.072,0,0,1.241,500.534,0.135,5.413,4.178
29/05/2019 16:00,12.82,0,0,1.241,349.972,0.328,4.943,2.298
29/05/2019 17:00,12.381,0,0,1.241,199.131,0.639,4.4,0.639
29/05/2019 18:00,11.283,0,0,1.242,70.33,0.706,3.77,0.229
29/05/2019 19:00,10.262,0,0,1.244,5.173,0.878,3.655,0
30/05/2019 02:00,7.743,0,0,1.253,0.983,0.788,6.567,0
30/05/2019 03:00,8.438,0,0,1.253,51.808,0.828,6.922,0.164
30/05/2019 04:00,9.865,0,0,1.252,160.823,0.806,7.304,0.565
30/05/2019 05:00,10.93,0,0,1.249,302.299,0.548,7.988,1.939
30/05/2019 06:00,12.048,0,0,1.244,458.783,0.49,8.819,3.74
30/05/2019 07:00,13.088,0.001,0,1.239,556.738,0.816,9.53,4.983
30/05/2019 08:00,13.64,0.011,0,1.236,532.704,0.976,10.138,4.804
30/05/2019 09:00,13.559,0.06,0,1.234,364.727,0.991,10.365,3.105
30/05/2019 10:00,13.418,0.218,0,1.233,279.092,0.993,10.019,2.301
30/05/2019 11:00,13.256,0.517,0,1.232,217.921,0.996,9.669,1.743
30/05/2019 12:00,13.197,0.772,0,1.231,164.747,0.99,9.597,1.261
30/05/2019 13:00,13.298,0.612,0,1.23,168.033,0.941,9.305,1.289
30/05/2019 14:00,13.461,0.377,0,1.228,176.826,0.972,8.693,1.365
30/05/2019 15:00,13.846,0.194,0,1.226,194.684,0.974,9.014,1.511
30/05/2019 16:00,14.26,0.122,0,1.223,181.871,0.967,9.22,1.346
30/05/2019 17:00,14.397,0.092,0,1.221,97.09,0.973,9.354,0.594
30/05/2019 18:00,14.335,0.122,0,1.22,31.391,0.979,9.382,0.096
30/05/2019 19:00,13.838,0.08,0,1.223,2.722,0.985,8.698,0
31/05/2019 02:00,12.555,0.258,0,1.23,0.293,0.951,5.91,0
31/05/2019 03:00,12.53,0.715,0,1.229,11.657,0.936,5.189,0
31/05/2019 04:00,12.706,1.164,0,1.229,31.45,0.924,4.894,0.101
31/05/2019 05:00,12.891,0.814,0,1.229,64.815,0.95,4.895,0.369
31/05/2019 06:00,13.139,0.191,0,1.229,136.437,0.982,4.896,0.997
31/05/2019 07:00,13.608,0.046,0,1.228,292.699,0.976,4.863,2.426
31/05/2019 08:00,14.113,0.015,0,1.228,442.408,0.973,5.29,3.884
31/05/2019 09:00,14.585,0.004,0,1.227,522.874,0.958,5.644,4.716
31/05/2019 10:00,15.113,0.001,0,1.226,668.901,0.621,5.891,6.241
31/05/2019 11:00,15.482,0,0,1.226,755.253,0.125,6.28,7.127
31/05/2019 12:00,15.718,0,0,1.225,799.792,0.269,6.359,7.513
31/05/2019 13:00,15.771,0,0,1.225,731.974,0.12,6.152,6.793
31/05/2019 14:00,15.694,0,0,1.224,623.866,0.114,5.783,5.592
31/05/2019 15:00,15.535,0,0,1.224,491.605,0.316,5.342,4.039
31/05/2019 16:00,15.31,0.001,0,1.224,347.914,0.167,4.917,2.308
31/05/2019 17:00,14.939,0.001,0,1.224,204.601,0.074,4.189,0.754
31/05/2019 18:00,14.154,0,0,1.226,79.962,0.064,3.228,0.278
31/05/2019 19:00,13.428,0,0,1.227,6.509,0.092,2.782,0
01/06/2019 02:00,12.768,0.036,0,1.23,0.691,0.958,6.115,0
01/06/2019 03:00,12.885,0.022,0,1.231,28.197,0.817,6.443,0.069
01/06/2019 04:00,13.199,0.013,0,1.231,123.786,0.899,6.682,0.653
01/06/2019 05:00,13.698,0.006,0,1.229,200.506,0.954,6.765,1.423
01/06/2019 06:00,14.483,0.004,0,1.226,323.223,0.948,7.261,2.596
01/06/2019 07:00,15.407,0.006,0,1.222,472.403,0.957,7.845,4.091
01/06/2019 08:00,15.842,0.021,0,1.219,391.302,0.898,8.003,3.341
01/06/2019 09:00,16.244,0.01,0,1.216,426.691,0.545,8.318,3.671
01/06/2019 10:00,17.115,0.012,0,1.212,639.675,0.471,8.929,5.771
01/06/2019 11:00,17.386,0.024,0,1.21,508.67,0.576,9.196,4.443
01/06/2019 12:00,17.426,0.032,0,1.209,454.629,0.612,9.249,3.895
01/06/2019 13:00,17.285,0.024,0,1.209,365.53,0.662,9.127,3.056
01/06/2019 14:00,17.078,0.012,0,1.209,329.401,0.634,9.136,2.712
01/06/2019 15:00,16.646,0.005,0,1.211,251.689,0.822,8.959,1.986
01/06/2019 16:00,15.946,0.001,0,1.215,164.848,0.953,8.311,1.194
01/06/2019 17:00,15.153,0,0,1.218,120.156,0.94,7.298,0.736
01/06/2019 18:00,14.211,0,0,1.222,55.833,0.812,6.494,0.246
01/06/2019 19:00,12.846,0,0,1.226,6.698,0.422,5.85,0
02/06/2019 02:00,10.475,0.007,0,1.24,0.966,0.958,5.592,0
02/06/2019 03:00,10.83,0.007,0,1.24,22.401,0.97,5.188,0.034
02/06/2019 04:00,11.644,0.004,0,1.239,104.834,0.783,4.795,0.555
02/06/2019 05:00,12.674,0,0,1.237,299.356,0.405,4.389,1.883
02/06/2019 06:00,13.918,0,0,1.232,458.39,0.195,3.814,3.677
02/06/2019 07:00,15.142,0,0,1.227,596.923,0.228,3.595,5.306
02/06/2019 08:00,16.057,0,0,1.223,704.85,0.832,3.703,6.512
02/06/2019 09:00,16.676,0,0,1.22,767.67,0.934,3.896,7.174
02/06/2019 10:00,17.008,0,0,1.217,685.782,0.966,3.989,6.401
02/06/2019 11:00,17.307,0,0,1.215,701.194,0.961,4.129,6.537
02/06/2019 12:00,17.673,0,0,1.213,757.784,0.951,4.356,7.047
02/06/2019 13:00,17.838,0,0,1.21,684.442,0.953,4.592,6.271
02/06/2019 14:00,17.631,0,0,1.21,528.377,0.96,4.82,4.635
02/06/2019 15:00,17.106,0,0,1.21,335.879,0.961,5.135,2.705
02/06/2019 16:00,16.359,0,0,1.212,188.372,0.968,5.614,1.363
02/06/2019 17:00,15.519,0,0,1.215,112.173,0.818,6.227,0.668
02/06/2019 18:00,14.716,0,0,1.218,58.666,0.727,7.026,0.251
02/06/2019 19:00,13.893,0.001,0,1.222,6.142,0.894,7.669,0
03/06/2019 02:00,14.208,0.003,0,1.211,1.627,0.173,6.872,0
03/06/2019 03:00,14.474,0.002,0,1.212,51.464,0.112,6.751,0.162
03/06/2019 04:00,14.983,0.008,0,1.211,157.582,0.104,6.43,0.539
03/06/2019 05:00,15.701,0.003,0,1.209,297.375,0.077,6.084,1.838
03/06/2019 06:00,16.669,0.001,0,1.205,443.864,0.043,5.963,3.51
